date,department,headcount,new_hires,terminations,absences,overtime_hours,training_hours,avg_performance_score,avg_salary_usd,engagement_score
7/22/2018,Legal,105,0,0,2,0.7,0.3,3.49,99206.21,0.771
7/23/2018,Legal,104,0,0,0,2.3,0,3.35,97864.51,0.738
7/24/2018,Legal,99,0,0,1,3,1.5,3.03,97749.29,0.772
7/25/2018,Legal,101,1,0,2,3.3,0.2,3.24,94611.2,0.7
7/26/2018,Legal,110,0,1,1,2.5,1.8,3.67,101072.68,0.764
7/27/2018,Legal,106,0,1,0,3.6,1.6,3.31,96284.97,0.742
7/28/2018,Legal,97,0,0,1,0.3,1.4,3.42,94293.42,0.772
7/29/2018,Legal,104,0,1,3,2.1,3.1,3.24,97603.04,0.768
7/30/2018,Legal,104,0,0,3,1.5,0.2,3.33,95494.14,0.782
7/31/2018,Legal,106,1,0,1,0.3,2,3.18,95684.05,0.767
8/1/2018,Legal,104,1,0,1,1.6,0.2,3.73,99157.84,0.779
8/2/2018,Legal,104,0,0,3,4.4,0.2,3.23,97054.31,0.811
8/3/2018,Legal,103,2,0,2,2.7,3.2,3.31,95499.32,0.76
8/4/2018,Legal,106,1,0,3,1.1,1.2,3.08,96979.58,0.662
8/5/2018,Legal,101,0,1,3,3.4,1.3,3.35,100431.33,0.848
8/6/2018,Legal,106,0,0,3,1.1,0.1,2.81,98383.05,0.631
8/7/2018,Legal,104,0,0,0,8.2,0.9,3.59,97408.11,0.693
8/8/2018,Legal,107,1,0,2,1.7,1.2,3.01,96624.18,0.796
8/9/2018,Legal,106,0,0,0,4,0.5,3.26,97974.91,0.696
8/10/2018,Legal,105,0,0,1,1.2,0.3,3.61,96681.05,0.729
8/11/2018,Legal,104,0,0,1,0.1,1.7,3.28,96175.39,0.677
8/12/2018,Legal,102,0,0,1,7.2,1,3.33,97108.18,0.709
8/13/2018,Legal,102,0,0,2,0.7,2.1,3.32,96852.77,0.749
8/14/2018,Legal,106,0,0,0,1.3,2.3,3.26,98183.26,0.703
8/15/2018,Legal,109,0,0,2,4.2,0.4,3.14,96934.99,0.676
8/16/2018,Legal,109,0,0,1,0.1,1.4,3.24,94433.99,0.615
8/17/2018,Legal,107,0,0,3,0,0.1,3.26,95229.94,0.708
8/18/2018,Legal,105,2,0,1,0.3,0,3.53,95549.2,0.692
8/19/2018,Legal,106,0,1,1,1.5,0.3,3.08,94501.51,0.682
8/20/2018,Legal,103,0,1,1,2.2,0.4,3.31,95019.93,0.72
8/21/2018,Legal,108,2,0,2,0.6,0.1,3.28,101086.97,0.764
8/22/2018,Legal,104,0,0,2,0.4,0.1,3.31,96056.98,0.712
8/23/2018,Legal,103,0,0,0,1.8,0.2,3.37,96042.36,0.664
8/24/2018,Legal,106,0,0,0,0.4,2.1,3.46,96780.3,0.654
8/25/2018,Legal,102,1,0,2,0.6,0.5,3.27,95850.83,0.714
8/26/2018,Legal,100,1,0,1,0,2.3,3.42,96358.75,0.712
8/27/2018,Legal,105,1,0,1,0.7,0.3,2.78,95574.01,0.765
8/28/2018,Legal,109,0,0,1,1.7,0.2,2.87,95656.24,0.794
8/29/2018,Legal,105,0,0,2,4,1.4,3.55,96339.87,0.769
8/30/2018,Legal,107,1,0,3,1.1,0.8,3,96538.85,0.74
8/31/2018,Legal,105,0,0,0,6.5,0.6,2.99,97523.38,0.772
9/1/2018,Legal,110,0,0,0,1.7,2.4,3.05,96506.26,0.7
9/2/2018,Legal,104,1,0,3,0.3,0.2,3.44,95733.16,0.727
9/3/2018,Legal,102,0,0,3,3,0.3,3.45,96553.11,0.675
9/4/2018,Legal,103,0,0,1,8.8,0.7,3.51,96180.02,0.772
9/5/2018,Legal,106,0,0,0,2.7,2.1,3.49,93355.77,0.665
9/6/2018,Legal,108,1,0,1,8,0.2,3.31,98991.5,0.674
9/7/2018,Legal,108,0,0,1,2.7,1.5,3.32,94450.36,0.72
9/8/2018,Legal,107,2,0,0,0.6,0,3.3,97242.95,0.67
9/9/2018,Legal,112,0,0,1,1.5,0.9,3.13,95486.38,0.776
9/10/2018,Legal,104,0,0,0,0.4,0.8,3.27,99068.12,0.668
9/11/2018,Legal,106,0,0,5,1.1,0.6,3.3,99842.03,0.773
9/12/2018,Legal,109,0,1,2,1.7,0.4,3.57,97191.51,0.795
9/13/2018,Legal,106,0,0,0,1.9,0.5,3.49,99558.18,0.741
9/14/2018,Legal,106,2,0,2,1.2,0.1,3.07,97271.47,0.709
9/15/2018,Legal,106,0,0,1,0.1,0.4,3.35,97069.46,0.725
9/16/2018,Legal,102,0,0,0,2.6,0.4,3.15,99409.28,0.704
9/17/2018,Legal,103,1,0,2,1.4,0.1,3.23,99284.29,0.82
9/18/2018,Legal,107,0,1,0,0.7,0.5,3.23,97491.06,0.64
9/19/2018,Legal,101,0,0,1,0.8,1.9,3.21,100405.6,0.726
9/20/2018,Legal,107,0,0,2,2.8,0.1,3.15,96315.74,0.665
9/21/2018,Legal,106,1,0,1,0.3,1.2,2.87,98872.82,0.685
9/22/2018,Legal,108,0,0,0,3.8,3.1,3.04,98417.7,0.747
9/23/2018,Legal,108,1,0,2,1,1.2,3.24,97092.47,0.706
9/24/2018,Legal,101,1,0,1,1.2,2.4,3.11,94950.45,0.727
9/25/2018,Legal,102,0,0,1,6.2,0.2,3.47,100035.2,0.697
9/26/2018,Legal,109,0,0,2,2.4,1,3.54,98644.28,0.67
9/27/2018,Legal,98,0,0,0,1.2,0.5,3.39,97000.45,0.803
9/28/2018,Legal,109,0,0,3,1.1,0.8,3.02,95640.78,0.713
9/29/2018,Legal,101,0,0,1,5.2,0.1,2.96,100605.48,0.672
9/30/2018,Legal,104,3,0,1,1.6,2,3.01,97940.36,0.745
10/1/2018,Legal,106,0,0,2,1.5,0.4,3.15,97515.45,0.786
10/2/2018,Legal,106,0,0,1,0.1,1.3,3.04,96022.82,0.748
10/3/2018,Legal,110,0,0,0,1,0.8,3.21,95255.36,0.669
10/4/2018,Legal,103,0,0,2,0.6,0.5,3.53,98133.5,0.767
10/5/2018,Legal,104,0,0,0,5.1,0.1,3.24,99487.28,0.716
10/6/2018,Legal,107,0,1,3,0.6,0.1,3.21,99251.57,0.696
10/7/2018,Legal,102,0,0,0,3.5,0,2.93,99845.97,0.637
10/8/2018,Legal,99,0,0,1,1.3,1.5,3.46,94781.89,0.844
10/9/2018,Legal,103,0,1,1,4.5,1.6,2.84,99327.08,0.859
10/10/2018,Legal,105,0,0,1,1.2,0.2,3.27,99117.92,0.754
10/11/2018,Legal,96,0,1,0,0.1,0.4,3.06,97483.19,0.666
10/12/2018,Legal,106,0,0,1,1.7,0.3,3.39,95973.93,0.725
10/13/2018,Legal,111,0,0,2,0.6,0.4,2.86,94591.7,0.681
10/14/2018,Legal,107,0,1,3,1.8,4.3,3.56,96602.36,0.702
10/15/2018,Legal,103,2,0,2,0.2,0.3,3.13,96897.79,0.81
10/16/2018,Legal,102,0,0,0,4.6,0.2,2.98,97892.16,0.808
10/17/2018,Legal,109,2,0,3,2.9,0.7,3.3,96799.04,0.744
10/18/2018,Legal,102,1,0,3,7.4,0.5,3.3,98273.16,0.676
10/19/2018,Legal,106,0,0,1,3.4,0.9,3.15,97820.12,0.691
10/20/2018,Legal,101,0,0,0,2.7,0.4,3.24,96451.91,0.736
10/21/2018,Legal,100,1,0,1,1.7,0.7,3.15,98845.2,0.708
10/22/2018,Legal,100,0,0,1,0.9,3.8,3.29,97224.2,0.676
10/23/2018,Legal,105,1,0,3,2,1.4,3.16,100472.35,0.673
10/24/2018,Legal,107,1,0,2,1.2,1.2,3.26,98395.37,0.779
10/25/2018,Legal,107,0,0,4,0.3,0.5,3.4,96010.87,0.718
10/26/2018,Legal,110,0,0,1,1.6,0.6,3.29,101394.96,0.782
10/27/2018,Legal,103,0,0,0,0.8,0.1,3.01,96084.3,0.717
10/28/2018,Legal,108,1,0,2,5.6,0.2,3.41,96465.95,0.725
10/29/2018,Legal,107,0,0,3,2.8,0,3.33,98067.37,0.772
10/30/2018,Legal,100,1,0,0,0.4,0.1,3.49,96632.87,0.652
10/31/2018,Legal,102,0,0,1,1.3,0.3,3.28,99033.69,0.653
11/1/2018,Legal,107,0,0,2,2.3,0.4,3.32,99839.65,0.785
11/2/2018,Legal,108,1,0,0,4.8,0.8,3.38,96074.34,0.708
11/3/2018,Legal,110,0,0,1,1,0.1,3.18,96331.65,0.667
11/4/2018,Legal,105,1,0,0,0,1.2,3.15,95851.7,0.8
11/5/2018,Legal,105,1,0,0,6.2,1.1,3.24,100382.16,0.721
11/6/2018,Legal,105,0,0,0,3.8,0.9,3.42,96854.48,0.631
11/7/2018,Legal,100,0,0,4,3.9,1.6,3.33,98674.36,0.769
11/8/2018,Legal,104,1,0,2,4,1,3.32,96461.51,0.703
11/9/2018,Legal,104,0,0,2,6.3,2.6,3.46,95331.11,0.678
11/10/2018,Legal,107,1,0,1,3.7,0.7,3.08,95469.26,0.65
11/11/2018,Legal,105,0,0,1,1.9,3.3,3.16,96807.83,0.658
11/12/2018,Legal,106,0,0,0,1.9,0,3.23,97129.54,0.741
11/13/2018,Legal,107,0,0,3,5.6,0.4,3,95049.23,0.699
11/14/2018,Legal,106,0,0,1,4.1,1.4,3.27,99612.12,0.766
11/15/2018,Legal,104,1,0,0,1.2,0.8,3.47,93728.89,0.84
11/16/2018,Legal,105,1,0,2,2.1,0.9,3.67,97397.17,0.711
11/17/2018,Legal,106,0,0,2,0.5,0.6,3.46,99481.29,0.742
11/18/2018,Legal,102,0,0,1,5.2,2.3,3.52,97795.95,0.821
11/19/2018,Legal,107,0,0,2,0.4,1.2,3.54,99954.98,0.738
11/20/2018,Legal,110,1,0,3,1.3,0.2,2.86,98287.16,0.727
11/21/2018,Legal,106,0,0,0,2.6,1.7,3.36,97177.56,0.725
11/22/2018,Legal,102,0,0,1,2.5,4.4,3.21,96585.51,0.735
11/23/2018,Legal,107,0,0,2,1.5,0.1,3.3,96838.77,0.749
11/24/2018,Legal,111,0,0,1,2.5,0.2,3.01,96462.37,0.785
11/25/2018,Legal,112,0,0,3,5.3,0,2.83,96861.28,0.612
11/26/2018,Legal,105,0,1,3,2,0.1,3.11,97302.49,0.771
11/27/2018,Legal,105,0,0,3,1.9,1.5,3.27,96097.05,0.682
11/28/2018,Legal,105,1,0,1,0.3,2.7,3.22,98978.15,0.761
11/29/2018,Legal,107,0,0,2,7.5,0,3.29,97325.15,0.675
11/30/2018,Legal,105,1,0,1,4.5,0.5,3.16,96271.76,0.74
12/1/2018,Legal,102,0,0,0,3.8,3.4,3.53,94345.7,0.712
12/2/2018,Legal,106,0,0,1,2.7,0.5,3.38,101715.25,0.795
12/3/2018,Legal,104,0,0,1,0.6,0.3,3.56,95930.74,0.732
12/4/2018,Legal,106,0,0,2,1.9,0,3.87,98128.5,0.706
12/5/2018,Legal,99,0,0,1,1.4,0.1,3.57,97297.36,0.688
12/6/2018,Legal,103,0,1,2,2.8,0.1,3.43,97755.62,0.641
12/7/2018,Legal,107,0,1,2,2.3,0.7,3.23,95590.03,0.738
12/8/2018,Legal,109,0,0,1,5.4,0.2,3.57,98926.5,0.677
12/9/2018,Legal,105,1,0,1,0.2,1.2,3.46,97428.74,0.749
12/10/2018,Legal,104,1,1,1,1.2,0.3,3.66,96154.1,0.637
12/11/2018,Legal,105,0,0,1,1.2,0.7,3.4,99292.61,0.729
12/12/2018,Legal,108,1,1,2,0.2,1.4,3.62,97901.31,0.751
12/13/2018,Legal,106,1,0,1,4.2,1,3.43,95347.16,0.785
12/14/2018,Legal,100,0,0,2,0.9,0.6,3.42,97627.27,0.786
12/15/2018,Legal,105,1,0,0,3.6,4.5,3.46,96596.76,0.653
12/16/2018,Legal,111,0,0,0,2.7,0.4,3.69,99873.49,0.7
12/17/2018,Legal,105,0,0,4,0.4,0.8,3.29,99553.96,0.668
12/18/2018,Legal,109,0,0,3,1.8,3.5,3.58,95622.48,0.741
12/19/2018,Legal,105,0,0,0,2.2,0.7,3.4,98479.73,0.702
12/20/2018,Legal,105,0,0,1,1.6,3.5,3.35,98780.58,0.703
12/21/2018,Legal,106,1,0,2,3.4,0.6,3.54,100673.37,0.762
12/22/2018,Legal,107,0,0,0,10,4.1,3.27,97081.83,0.722
12/23/2018,Legal,104,0,0,2,1,0.9,3.66,98180.16,0.791
12/24/2018,Legal,112,0,0,1,3.6,0.6,3.79,97777.23,0.744
12/25/2018,Legal,106,2,0,0,0.3,0.6,3.22,101451.03,0.721
12/26/2018,Legal,111,0,0,1,2.7,0.2,3.56,99537.44,0.709
12/27/2018,Legal,105,1,1,2,2.8,0.1,3.88,97967.13,0.76
12/28/2018,Legal,105,0,0,1,5,1.5,3.74,99014.41,0.694
12/29/2018,Legal,108,0,1,1,0.3,1.3,3.6,96450.42,0.727
12/30/2018,Legal,103,0,0,1,0.1,0.3,3.31,97430.26,0.721
12/31/2018,Legal,103,0,0,0,0.4,0.8,3.72,98625.4,0.67
1/1/2019,Legal,104,0,0,0,1.8,0.9,3.03,96907.88,0.694
1/2/2019,Legal,108,0,0,2,1.5,2.7,3.64,98179.94,0.709
1/3/2019,Legal,106,0,0,0,0,0.8,3.47,96966.34,0.73
1/4/2019,Legal,103,0,1,1,9.2,0,3.53,97746.33,0.776
1/5/2019,Legal,100,0,0,1,1.4,0.7,3.32,97992.26,0.723
1/6/2019,Legal,106,0,1,2,0.8,0.9,3.22,95773.29,0.758
1/7/2019,Legal,110,0,0,6,2,1.4,3.44,98317.19,0.713
1/8/2019,Legal,108,0,0,2,0.3,1.3,3.43,101369.09,0.685
1/9/2019,Legal,103,0,0,1,3.3,0.6,3.63,97610.66,0.797
1/10/2019,Legal,104,0,0,0,0.4,0.6,3.48,93893.4,0.692
1/11/2019,Legal,106,1,0,0,0.9,0.8,3.5,94291.32,0.77
1/12/2019,Legal,103,1,0,2,3.7,0.2,3.6,98900.56,0.7
1/13/2019,Legal,103,0,0,1,0.9,1.9,3.68,96402.38,0.695
1/14/2019,Legal,104,0,1,2,3.7,0.3,3.75,100220.25,0.776
1/15/2019,Legal,107,1,0,1,3,2.7,3.61,95775.34,0.77
1/16/2019,Legal,105,1,1,0,1.2,0.2,3.71,99894.55,0.686
1/17/2019,Legal,109,0,0,2,0.3,0.6,3.57,98818.59,0.781
1/18/2019,Legal,108,1,0,0,2.3,0.5,3.82,97992.68,0.738
1/19/2019,Legal,106,0,0,4,2.5,2.3,3.47,95943.44,0.736
1/20/2019,Legal,106,0,0,2,5.3,0.2,3.67,97953.41,0.743
1/21/2019,Legal,101,0,0,1,2.9,3,3.68,96521.54,0.771
1/22/2019,Legal,106,0,0,0,0.4,1.2,3.32,96066.71,0.8
1/23/2019,Legal,108,1,0,2,0.7,2.1,3.52,95670.87,0.678
1/24/2019,Legal,101,0,0,3,4.8,3.8,3.65,100111.65,0.778
1/25/2019,Legal,104,0,1,0,0.9,0.6,3.4,98965.66,0.794
1/26/2019,Legal,108,0,0,1,1.6,0.7,3.81,99220.24,0.649
1/27/2019,Legal,101,1,0,1,1.5,0.9,3.77,96040.45,0.722
1/28/2019,Legal,103,0,0,2,0.3,2.2,4.14,98092.4,0.748
1/29/2019,Legal,100,1,0,1,0.2,1.4,3.39,97952.82,0.769
1/30/2019,Legal,104,0,0,0,7.4,0.2,3.69,97270.7,0.696
1/31/2019,Legal,103,2,0,0,2.4,0.3,3.75,100434.95,0.657
2/1/2019,Legal,99,0,0,0,6.9,0.8,3.57,96758.9,0.677
2/2/2019,Legal,104,0,0,1,2.1,0.4,3.99,96724.84,0.662
2/3/2019,Legal,104,0,0,0,1.9,0.3,3.89,99595.86,0.691
2/4/2019,Legal,112,0,0,2,0.7,0.3,3.99,96489.82,0.714
2/5/2019,Legal,107,0,0,2,0.6,0.9,3.55,98474.27,0.786
2/6/2019,Legal,104,0,1,2,2.5,0.2,3.77,99096.19,0.666
2/7/2019,Legal,108,0,0,1,1.1,0.4,3.65,99489.56,0.742
2/8/2019,Legal,105,1,0,0,0.5,1.4,3.81,94733.27,0.783
2/9/2019,Legal,104,0,0,1,2.4,1.7,3.37,92938.95,0.651
2/10/2019,Legal,107,0,0,1,0.1,2.8,3.63,98487.19,0.7
2/11/2019,Legal,102,0,0,2,2.6,2.3,3.83,98420.79,0.709
2/12/2019,Legal,107,2,0,7,0.4,0,3.58,97833.34,0.74
2/13/2019,Legal,107,0,1,0,2.8,0,3.32,97278.31,0.669
2/14/2019,Legal,108,1,0,2,0.6,0.2,3.63,98208.16,0.741
2/15/2019,Legal,104,0,0,1,0.7,0.4,3.49,96583.31,0.83
2/16/2019,Legal,108,0,0,0,0.2,0.3,3.28,95063.72,0.705
2/17/2019,Legal,108,2,0,0,2.9,0.2,4.12,99376.55,0.767
2/18/2019,Legal,103,0,1,1,4.2,5.6,3.64,98827.25,0.691
2/19/2019,Legal,106,1,1,2,0.9,0.7,3.9,96020.81,0.768
2/20/2019,Legal,102,0,1,0,0.9,0,3.98,96881.65,0.721
2/21/2019,Legal,110,0,0,2,6.6,0.5,3.7,97877.68,0.776
2/22/2019,Legal,102,0,0,3,5,0.3,4.1,101100.4,0.828
2/23/2019,Legal,101,0,1,1,1.7,0.9,4.09,98042.86,0.758
2/24/2019,Legal,103,0,0,1,0,1.4,3.67,97130.53,0.719
2/25/2019,Legal,110,0,0,0,5.8,0.8,3.94,98482.34,0.633
2/26/2019,Legal,104,0,0,0,0.5,0.1,3.99,98805.8,0.712
2/27/2019,Legal,101,0,0,1,0.9,0.2,3.9,99067.85,0.724
2/28/2019,Legal,104,0,0,2,1.7,0.1,3.86,97736.71,0.809
3/1/2019,Legal,109,0,0,1,8.2,0.1,3.72,100308.71,0.73
3/2/2019,Legal,107,0,0,0,8.2,0.6,3.86,97850.34,0.678
3/3/2019,Legal,109,0,0,3,1.2,0.7,3.64,98564.04,0.779
3/4/2019,Legal,107,0,0,2,4.9,0,3.55,97834.99,0.724
3/5/2019,Legal,104,0,0,6,3.3,2.1,4.48,95860.18,0.739
3/6/2019,Legal,110,0,0,2,0.6,0.8,3.51,95302.25,0.725
3/7/2019,Legal,106,0,1,3,1.8,3,3.43,96348.09,0.729
3/8/2019,Legal,106,0,1,0,2.3,0.8,3.75,101069.39,0.752
3/9/2019,Legal,109,0,0,2,0.5,0.4,3.72,96666.08,0.746
3/10/2019,Legal,110,0,0,1,10.1,1.9,3.62,97810.32,0.756
3/11/2019,Legal,105,1,0,0,3.9,0.4,3.71,97436.96,0.673
3/12/2019,Legal,108,0,1,0,3.1,0.2,3.78,95587.84,0.75
3/13/2019,Legal,107,0,1,1,5.2,0.4,3.8,95012.12,0.735
3/14/2019,Legal,102,0,1,3,1.4,0.1,3.68,95383.47,0.633
3/15/2019,Legal,104,0,0,3,0.4,1,3.69,96461.13,0.652
3/16/2019,Legal,105,1,0,2,0.8,0.2,3.75,92879.19,0.753
3/17/2019,Legal,104,0,0,2,1.2,0.6,3.4,99333.35,0.671
3/18/2019,Legal,108,0,0,3,4.7,0.5,3.88,97672.22,0.709
3/19/2019,Legal,105,0,0,0,2.2,3.9,3.65,96955.3,0.723
3/20/2019,Legal,106,0,0,1,3.2,0.2,3.68,98223.14,0.666
3/21/2019,Legal,106,0,0,2,1.5,0.4,3.71,95643.01,0.679
3/22/2019,Legal,106,0,1,1,0,0.9,3.4,97244.77,0.752
3/23/2019,Legal,108,1,0,2,1.4,0.2,3.93,98745.31,0.764
3/24/2019,Legal,102,0,0,3,1.6,1.2,3.59,99244.29,0.747
3/25/2019,Legal,105,0,0,3,1.4,1.8,4.36,100643.65,0.652
3/26/2019,Legal,103,0,0,1,0.9,0.1,3.97,96837.54,0.729
3/27/2019,Legal,111,0,1,2,9.7,1.8,3.89,98818.67,0.712
3/28/2019,Legal,108,1,0,0,0.2,1.8,3.64,100533.02,0.753
3/29/2019,Legal,106,0,0,0,3.2,3.2,3.89,97572.37,0.69
3/30/2019,Legal,104,1,0,0,1.6,1.3,3.69,96126.46,0.7
3/31/2019,Legal,103,1,1,0,3.4,1.6,3.86,97338.03,0.608
4/1/2019,Legal,114,1,0,2,4.2,0.3,3.71,97630.12,0.675
4/2/2019,Legal,106,0,0,3,0.7,1.4,4.11,98040.73,0.69
4/3/2019,Legal,105,1,0,0,4.3,0.5,3.43,97137.91,0.61
4/4/2019,Legal,110,0,0,3,1.9,1.7,3.87,99178.11,0.635
4/5/2019,Legal,112,0,0,1,11.4,0.5,4.22,98706.89,0.743
4/6/2019,Legal,107,0,1,1,0.2,0.2,4.07,96701.79,0.807
4/7/2019,Legal,109,0,0,4,0.2,0.5,3.43,97964.35,0.707
4/8/2019,Legal,105,0,0,0,0.3,0.7,3.61,98075.74,0.674
4/9/2019,Legal,110,0,0,0,1.2,0.1,3.86,95552.19,0.694
4/10/2019,Legal,110,0,0,2,2.3,3,4.04,98445.21,0.795
4/11/2019,Legal,104,0,0,1,0.6,3.8,4.04,97079.71,0.701
4/12/2019,Legal,107,0,0,2,2.4,1.3,3.88,95485.65,0.782
4/13/2019,Legal,103,0,1,0,0.5,0.3,3.94,96861.5,0.79
4/14/2019,Legal,103,1,0,2,1.1,0.8,3.6,96214.32,0.743
4/15/2019,Legal,105,0,0,0,0.4,0,3.67,98497.55,0.733
4/16/2019,Legal,105,0,0,2,1.5,1.4,3.59,95786.9,0.714
4/17/2019,Legal,107,0,0,2,8.4,0.2,3.84,95595.15,0.68
4/18/2019,Legal,101,0,0,1,5.3,0.4,3.76,96897.76,0.749
4/19/2019,Legal,107,1,0,1,8.7,0.7,3.66,98721.62,0.669
4/20/2019,Legal,101,0,0,0,2.2,1.4,3.7,95302.02,0.736
4/21/2019,Legal,105,0,0,1,2.2,0.1,3.63,96366.39,0.783
4/22/2019,Legal,106,0,0,2,2.3,0.7,3.77,99856.91,0.72
4/23/2019,Legal,108,0,0,2,1.7,1.3,3.72,99610.97,0.721
4/24/2019,Legal,106,1,0,0,2.7,0.4,3.28,98166.48,0.724
4/25/2019,Legal,103,1,0,4,0.5,0.5,3.58,97829.9,0.613
4/26/2019,Legal,109,0,0,2,2.3,0.8,3.88,95518.16,0.722
4/27/2019,Legal,105,0,0,1,6.2,0.2,4.26,98069.78,0.743
4/28/2019,Legal,107,0,0,1,0.5,0.9,3.5,99022.79,0.673
4/29/2019,Legal,105,0,0,3,0.6,0.8,3.69,97157.44,0.745
4/30/2019,Legal,104,0,0,1,0.6,1.4,3.58,98038.98,0.765
5/1/2019,Legal,104,0,0,1,6.5,0.4,4.12,102025.44,0.715
5/2/2019,Legal,111,0,0,0,0.3,0.5,3.77,97655.96,0.719
5/3/2019,Legal,104,0,1,0,2.4,0.8,3.88,96066.98,0.759
5/4/2019,Legal,106,0,0,1,9.4,2.7,3.68,96427.43,0.626
5/5/2019,Legal,106,0,0,0,1.4,1.1,3.63,94265.85,0.821
5/6/2019,Legal,107,0,1,0,0.5,0,3.56,96354.73,0.661
5/7/2019,Legal,106,0,0,0,0.6,0.1,4.29,100780.84,0.748
5/8/2019,Legal,107,0,0,2,3.4,0.7,3.74,96973.55,0.614
5/9/2019,Legal,107,0,0,1,1.9,0.2,3.66,99502.67,0.756
5/10/2019,Legal,113,1,0,4,0.7,0.1,3.38,99494.39,0.77
5/11/2019,Legal,104,2,0,0,0.4,0.9,4.02,98150.58,0.706
5/12/2019,Legal,107,0,0,2,0.1,0.9,3.41,96423.96,0.772
5/13/2019,Legal,102,0,0,0,1,0.6,3.79,98356.14,0.691
5/14/2019,Legal,108,1,0,3,1.9,0.6,3.64,98250.8,0.808
5/15/2019,Legal,106,0,0,1,5.7,0,3.56,98081.33,0.793
5/16/2019,Legal,106,0,0,0,4.7,0.9,3.82,99353.21,0.746
5/17/2019,Legal,106,0,0,2,1.5,0.3,3.59,99372.31,0.679
5/18/2019,Legal,104,1,0,2,1.1,0.8,3.69,96117.74,0.688
5/19/2019,Legal,107,0,0,1,0.1,1.5,3.89,97420.31,0.718
5/20/2019,Legal,106,0,0,2,0.6,0.6,3.89,99940.41,0.68
5/21/2019,Legal,105,0,0,0,0.6,2.7,3.76,96339.63,0.652
5/22/2019,Legal,111,0,0,1,1.1,1.7,3.73,99112.97,0.699
5/23/2019,Legal,106,1,0,1,0.8,0.2,3.98,99008.84,0.658
5/24/2019,Legal,106,1,0,0,8.7,0.1,3.58,97017.57,0.632
5/25/2019,Legal,105,0,0,1,0.9,1.3,3.66,95507.2,0.709
5/26/2019,Legal,104,0,0,1,0.6,0.2,3.74,99011.46,0.799
5/27/2019,Legal,112,2,0,0,4.3,2,3.7,100151.53,0.642
5/28/2019,Legal,105,0,0,0,3,0.7,3.39,100579.91,0.659
5/29/2019,Legal,104,0,0,1,0.2,3,3.9,97092.04,0.766
5/30/2019,Legal,110,0,0,0,3.3,0.7,3.62,99289.67,0.677
5/31/2019,Legal,107,0,0,2,3,1,3.96,98481.46,0.609
6/1/2019,Legal,107,0,0,0,3,0.6,3.38,104822.39,0.761
6/2/2019,Legal,109,0,0,1,5.9,1.2,3.82,98145.8,0.685
6/3/2019,Legal,106,0,0,3,0.2,0.1,3.87,96768,0.734
6/4/2019,Legal,106,0,0,1,14.4,1,3.86,97171.55,0.669
6/5/2019,Legal,104,0,0,0,1.1,2.5,3.56,98830.78,0.578
6/6/2019,Legal,103,1,0,1,6.8,0.4,3.86,97179.76,0.668
6/7/2019,Legal,111,0,0,0,1.4,0.1,3.68,101038.97,0.791
6/8/2019,Legal,107,1,0,2,1.3,1.8,3.64,99103.61,0.734
6/9/2019,Legal,105,0,0,2,0.2,1.2,3.26,94451.79,0.693
6/10/2019,Legal,102,0,0,0,7.8,0.6,3.45,100159.56,0.715
6/11/2019,Legal,102,0,0,4,1,0.3,3.59,96900.87,0.672
6/12/2019,Legal,102,0,0,1,0.6,0.4,3.63,99968.96,0.714
6/13/2019,Legal,107,1,0,1,2.1,2.3,3.9,98362.28,0.76
6/14/2019,Legal,105,1,0,4,2,0.2,3.32,100849.69,0.753
6/15/2019,Legal,105,0,0,2,1.9,2.9,3.42,97580.91,0.675
6/16/2019,Legal,104,1,0,2,0.6,0.6,3.75,97162.39,0.767
6/17/2019,Legal,106,1,1,1,0,1,3.56,97638.37,0.659
6/18/2019,Legal,106,0,0,1,0.9,0.5,3.48,95775.57,0.655
6/19/2019,Legal,103,0,1,1,6.9,0.1,3.42,98303.85,0.722
6/20/2019,Legal,109,0,0,2,1.7,0.5,3.85,99413.54,0.746
6/21/2019,Legal,108,0,0,2,0.4,1,3.86,96112.32,0.836
6/22/2019,Legal,113,0,0,2,0.8,0,3.3,98901.26,0.75
6/23/2019,Legal,102,1,0,0,2.7,0.3,3.59,96139.67,0.79
6/24/2019,Legal,102,0,0,1,6.5,1.2,3.53,99328.02,0.797
6/25/2019,Legal,101,0,1,0,6.5,1.6,3.63,100164.84,0.757
6/26/2019,Legal,101,0,1,0,0.1,0.3,3.65,99214.83,0.86
6/27/2019,Legal,97,0,0,1,1.2,0.5,3.46,97829.95,0.831
6/28/2019,Legal,108,1,0,4,0.5,0.4,3.26,100737.94,0.703
6/29/2019,Legal,110,0,0,2,1.3,1.1,3.64,94563.44,0.655
6/30/2019,Legal,103,0,0,1,0.8,0.2,3.42,99621.66,0.745
7/1/2019,Legal,107,2,0,1,4.1,0.8,3.37,94874.27,0.64
7/2/2019,Legal,109,0,0,1,7.8,0,3.41,97192.16,0.672
7/3/2019,Legal,101,0,0,2,2.7,0.7,3.75,98724.68,0.75
7/4/2019,Legal,101,0,0,3,0.7,0.8,3.6,97509.54,0.679
7/5/2019,Legal,104,0,0,1,0.8,1.2,2.98,99483.6,0.75
7/6/2019,Legal,108,0,0,2,0,0.6,3.5,97680.58,0.775
7/7/2019,Legal,112,1,0,3,1.6,0.8,3.44,99897.54,0.644
7/8/2019,Legal,106,0,0,1,2,0.1,3.49,99875.92,0.836
